order_id,customer_id,product_id,store_id,order_date,quantity,unit_price,payment_method,region
ORD_3_396,5231,981,20,2026-01-03,9,391.71,Net Banking,North
ORD_3_397,9816,142,9,2026-01-03,2,461.27,Credit Card,South
ORD_3_398,1208,601,19,2026-01-03,1,327.07,Net Banking,East
ORD_3_399,3892,892,8,2026-01-03,5,309.94,Net Banking,South
ORD_3_400,9628,810,3,2026-01-03,8,77.8,Debit Card,North
ORD_3_401,8830,747,6,2026-01-03,2,401.3,Debit Card,South
ORD_3_402,4171,400,9,2026-01-03,4,325.81,Net Banking,West
ORD_3_403,4654,923,3,2026-01-03,8,489.17,Cash,South
ORD_3_404,3591,312,8,2026-01-03,8,134.11,Cash,North
ORD_3_405,9636,151,11,2026-01-03,5,71.37,Credit Card,North
ORD_3_406,1973,122,4,2026-01-03,8,351.48,Net Banking,East
ORD_3_407,3602,116,17,2026-01-03,3,57.05,UPI,North
ORD_3_408,8079,843,14,2026-01-03,2,349.18,Cash,North
ORD_3_409,2242,137,20,2026-01-03,7,41.92,UPI,East
ORD_3_410,9955,674,11,2026-01-03,6,399.66,UPI,South
ORD_3_411,9884,414,20,2026-01-03,1,405.41,Debit Card,South
ORD_3_412,2269,195,18,2026-01-03,6,454.35,UPI,South
ORD_3_413,3026,778,9,2026-01-03,3,255.21,UPI,South
ORD_3_414,3046,807,14,2026-01-03,3,227.96,Cash,South
ORD_3_415,9250,226,10,2026-01-03,1,456.1,Net Banking,South
ORD_3_416,1144,968,8,2026-01-03,9,334.15,Debit Card,North
ORD_3_417,8660,904,17,2026-01-03,8,254.16,Credit Card,West
ORD_3_418,6005,650,18,2026-01-03,10,151.12,UPI,East
ORD_3_419,6835,468,18,2026-01-03,6,366.38,Cash,East
ORD_3_420,1341,304,7,2026-01-03,2,464.71,Debit Card,North
ORD_3_421,3783,172,9,2026-01-03,9,165.07,Net Banking,West
ORD_3_422,8710,257,3,2026-01-03,7,10.29,Net Banking,South
ORD_3_423,3613,884,10,2026-01-03,8,165.31,Debit Card,West
ORD_3_424,7861,892,20,2026-01-03,2,465.06,UPI,North
ORD_3_425,6992,428,4,2026-01-03,5,104.39,Net Banking,West
ORD_3_426,2207,883,3,2026-01-03,9,228.58,Credit Card,West
ORD_3_427,2252,735,19,2026-01-03,1,26.11,Credit Card,North
ORD_3_428,6534,951,2,2026-01-03,7,486.31,Debit Card,South
ORD_3_429,2229,237,9,2026-01-03,10,222.75,Credit Card,North
ORD_3_430,7825,289,6,2026-01-03,4,77.12,Debit Card,West
ORD_3_431,4197,653,19,2026-01-03,8,299.67,UPI,North
ORD_3_432,5866,658,2,2026-01-03,1,350.85,Credit Card,South
ORD_3_433,1217,721,18,2026-01-03,1,414.74,Credit Card,East
ORD_3_434,8681,398,16,2026-01-03,6,462.8,UPI,West
ORD_3_435,1660,710,1,2026-01-03,7,450.54,Cash,West
ORD_3_436,7857,643,13,2026-01-03,9,305.98,Credit Card,East
ORD_3_437,9447,749,3,2026-01-03,6,352.35,Net Banking,East
ORD_3_438,8576,322,4,2026-01-03,6,220.07,Cash,North
ORD_3_439,1839,314,9,2026-01-03,5,278.76,Net Banking,East
ORD_3_440,1774,313,6,2026-01-03,9,47.34,Credit Card,South
ORD_3_441,9857,437,2,2026-01-03,2,182.37,Credit Card,North
ORD_3_442,6845,551,18,2026-01-03,8,289.76,Credit Card,North
ORD_3_443,6115,937,1,2026-01-03,6,441.08,Cash,South
ORD_3_444,4689,710,15,2026-01-03,8,355.0,UPI,East
ORD_3_445,9486,973,7,2026-01-03,2,401.84,Cash,South
ORD_3_446,6173,961,7,2026-01-03,6,125.41,Credit Card,West
ORD_3_447,3403,646,5,2026-01-03,2,258.11,Credit Card,North
ORD_3_448,1081,369,18,2026-01-03,6,485.75,Cash,West
ORD_3_449,3392,927,2,2026-01-03,2,176.5,Cash,East
ORD_3_450,9653,583,12,2026-01-03,7,161.94,Credit Card,North
ORD_3_451,9032,410,12,2026-01-03,5,409.55,Credit Card,South
ORD_3_452,5448,409,19,2026-01-03,3,210.57,UPI,South
ORD_3_453,6697,481,14,2026-01-03,10,276.64,Net Banking,East
ORD_3_454,8944,294,9,2026-01-03,2,90.76,Net Banking,West
ORD_3_455,3543,376,16,2026-01-03,10,411.92,Net Banking,South
ORD_3_456,9024,587,1,2026-01-03,8,335.34,Credit Card,North
ORD_3_457,9928,633,5,2026-01-03,7,361.48,Debit Card,North
ORD_3_458,3529,496,6,2026-01-03,3,310.42,UPI,South
ORD_3_459,3567,355,10,2026-01-03,10,82.0,Cash,South
ORD_3_460,2211,932,2,2026-01-03,10,345.58,Cash,East
ORD_3_461,4280,934,11,2026-01-03,1,419.8,Net Banking,North
ORD_3_462,6658,132,13,2026-01-03,1,135.06,Cash,West
ORD_3_463,3599,545,12,2026-01-03,5,413.02,Cash,East
ORD_3_464,6084,404,9,2026-01-03,8,197.17,Cash,West
ORD_3_465,7140,170,6,2026-01-03,10,158.44,UPI,South
ORD_3_466,4426,749,4,2026-01-03,5,329.56,Credit Card,North
ORD_3_467,4471,998,9,2026-01-03,10,495.26,Debit Card,North
ORD_3_468,5134,413,6,2026-01-03,5,96.26,Debit Card,East
ORD_3_469,2044,638,10,2026-01-03,5,111.89,Net Banking,West
ORD_3_470,1256,539,17,2026-01-03,8,422.18,Net Banking,North
ORD_3_471,1293,110,11,2026-01-03,2,16.07,Debit Card,East
ORD_3_472,5003,245,6,2026-01-03,5,104.76,Cash,South
ORD_3_473,2107,218,1,2026-01-03,6,74.84,Net Banking,South
ORD_3_474,3893,969,2,2026-01-03,10,354.8,Debit Card,East
ORD_3_475,3278,345,16,2026-01-03,8,289.88,Credit Card,East
ORD_3_476,6090,856,2,2026-01-03,6,310.72,Net Banking,North
ORD_3_477,4018,866,2,2026-01-03,1,459.04,UPI,North
ORD_3_478,8692,190,10,2026-01-03,1,277.97,Credit Card,North
ORD_3_479,8023,566,12,2026-01-03,7,319.83,Debit Card,South
ORD_3_480,7612,599,3,2026-01-03,9,499.02,Net Banking,North
ORD_3_481,8648,412,17,2026-01-03,6,453.43,Cash,East
ORD_3_482,6441,242,12,2026-01-03,1,187.98,Debit Card,West
ORD_3_483,3447,566,10,2026-01-03,10,471.76,Debit Card,East
ORD_3_484,2860,612,13,2026-01-03,4,257.85,Cash,South
ORD_3_485,2571,278,13,2026-01-03,7,276.17,Credit Card,North
ORD_3_486,9633,552,3,2026-01-03,7,12.35,Cash,North
ORD_3_487,5577,402,13,2026-01-03,3,459.52,Credit Card,South
ORD_3_488,2175,552,4,2026-01-03,1,162.65,Net Banking,North
ORD_3_489,7645,434,4,2026-01-03,5,365.34,Cash,West
ORD_3_490,3095,258,10,2026-01-03,1,197.9,Net Banking,East
ORD_3_491,4993,438,15,2026-01-03,7,31.76,Debit Card,East
ORD_3_492,2353,920,2,2026-01-03,2,239.0,UPI,North
ORD_3_493,7349,459,9,2026-01-03,4,94.11,Credit Card,East
ORD_3_494,8204,998,5,2026-01-03,7,367.99,Credit Card,West
ORD_3_495,2683,467,1,2026-01-03,10,419.68,Net Banking,East
ORD_3_496,6417,498,16,2026-01-03,9,372.27,UPI,South
ORD_3_497,9122,913,17,2026-01-03,6,26.7,Net Banking,East
ORD_3_498,1135,846,9,2026-01-03,4,62.9,Cash,North
ORD_3_499,1032,411,14,2026-01-03,2,62.78,Cash,West
ORD_3_500,5607,672,4,2026-01-03,9,60.06,Debit Card,North
