order_id,customer_id,product_id,store_id,order_date,quantity,unit_price,payment_method,region
ORD_2_396,9520,190,17,2026-01-02,9,256.99,UPI,South
ORD_2_397,8846,940,5,2026-01-02,5,290.34,Credit Card,North
ORD_2_398,2816,356,8,2026-01-02,8,68.92,Debit Card,North
ORD_2_399,1788,113,8,2026-01-02,10,279.98,UPI,South
ORD_2_400,7675,552,14,2026-01-02,2,16.1,UPI,East
ORD_2_401,5883,943,5,2026-01-02,6,147.92,Cash,West
ORD_2_402,9837,345,2,2026-01-02,7,46.22,Cash,South
ORD_2_403,5718,651,7,2026-01-02,2,24.23,Credit Card,South
ORD_2_404,2458,379,1,2026-01-02,5,378.95,Debit Card,North
ORD_2_405,3699,992,14,2026-01-02,9,360.57,Credit Card,East
ORD_2_406,4488,565,12,2026-01-02,1,473.09,Debit Card,East
ORD_2_407,1207,585,19,2026-01-02,6,171.87,Debit Card,West
ORD_2_408,7487,609,16,2026-01-02,5,285.45,Credit Card,South
ORD_2_409,2257,759,6,2026-01-02,5,472.14,Net Banking,North
ORD_2_410,3487,440,5,2026-01-02,7,349.2,Net Banking,East
ORD_2_411,7843,569,16,2026-01-02,4,401.18,Net Banking,North
ORD_2_412,4129,768,5,2026-01-02,8,460.75,Cash,East
ORD_2_413,8292,960,14,2026-01-02,7,371.68,Net Banking,South
ORD_2_414,2202,351,14,2026-01-02,1,138.8,Net Banking,East
ORD_2_415,1583,914,12,2026-01-02,5,248.08,UPI,North
ORD_2_416,1172,717,15,2026-01-02,8,29.31,Cash,West
ORD_2_417,5400,406,13,2026-01-02,7,106.02,UPI,East
ORD_2_418,4913,129,9,2026-01-02,5,164.26,Credit Card,West
ORD_2_419,1198,102,9,2026-01-02,4,308.58,UPI,West
ORD_2_420,5461,754,4,2026-01-02,10,23.56,UPI,West
ORD_2_421,5027,686,17,2026-01-02,7,457.34,Cash,East
ORD_2_422,5432,560,19,2026-01-02,1,309.41,Cash,West
ORD_2_423,4634,105,17,2026-01-02,10,360.0,Credit Card,West
ORD_2_424,8999,707,20,2026-01-02,6,251.52,Credit Card,South
ORD_2_425,1183,625,14,2026-01-02,9,486.36,Cash,West
ORD_2_426,6366,365,1,2026-01-02,6,254.75,Net Banking,East
ORD_2_427,4184,920,13,2026-01-02,1,384.17,Net Banking,West
ORD_2_428,6610,172,7,2026-01-02,1,86.22,Net Banking,West
ORD_2_429,9044,556,8,2026-01-02,2,487.27,Debit Card,South
ORD_2_430,1094,724,14,2026-01-02,7,241.59,Credit Card,South
ORD_2_431,5439,843,9,2026-01-02,10,170.27,Cash,South
ORD_2_432,6380,875,20,2026-01-02,1,152.29,Cash,North
ORD_2_433,1685,241,12,2026-01-02,3,296.62,Net Banking,East
ORD_2_434,9307,936,15,2026-01-02,2,64.47,Debit Card,South
ORD_2_435,6854,619,19,2026-01-02,7,276.12,Cash,West
ORD_2_436,6574,891,20,2026-01-02,4,88.21,Credit Card,East
ORD_2_437,5522,851,9,2026-01-02,3,157.07,Debit Card,South
ORD_2_438,7388,610,13,2026-01-02,5,133.52,Debit Card,North
ORD_2_439,5344,870,5,2026-01-02,10,404.98,Credit Card,North
ORD_2_440,1186,681,16,2026-01-02,8,229.93,Credit Card,West
ORD_2_441,1627,480,1,2026-01-02,10,462.23,Net Banking,West
ORD_2_442,1696,560,12,2026-01-02,4,237.27,Credit Card,North
ORD_2_443,6412,204,19,2026-01-02,7,394.72,Net Banking,West
ORD_2_444,1750,398,13,2026-01-02,1,189.92,Credit Card,South
ORD_2_445,8913,332,15,2026-01-02,4,481.03,Credit Card,West
ORD_2_446,7480,567,19,2026-01-02,3,53.63,UPI,North
ORD_2_447,9759,900,13,2026-01-02,3,328.61,Debit Card,South
ORD_2_448,2932,378,20,2026-01-02,4,317.08,Credit Card,South
ORD_2_449,6739,880,15,2026-01-02,8,348.61,UPI,North
ORD_2_450,9195,529,16,2026-01-02,4,63.81,Debit Card,West
ORD_2_451,3222,173,10,2026-01-02,3,441.06,Debit Card,South
ORD_2_452,9407,595,13,2026-01-02,7,147.11,Credit Card,North
ORD_2_453,5380,496,5,2026-01-02,4,326.96,Debit Card,South
ORD_2_454,5526,844,7,2026-01-02,5,411.38,Cash,East
ORD_2_455,6443,176,7,2026-01-02,6,473.24,Net Banking,West
ORD_2_456,2115,648,6,2026-01-02,10,256.97,Net Banking,South
ORD_2_457,9353,564,12,2026-01-02,10,103.45,Cash,West
ORD_2_458,3870,225,8,2026-01-02,10,290.7,Debit Card,East
ORD_2_459,8129,953,2,2026-01-02,2,257.38,Cash,East
ORD_2_460,8173,855,1,2026-01-02,6,212.64,Net Banking,West
ORD_2_461,5482,643,9,2026-01-02,3,498.77,Cash,North
ORD_2_462,2310,632,1,2026-01-02,8,463.27,Credit Card,South
ORD_2_463,7648,241,6,2026-01-02,2,62.72,Debit Card,West
ORD_2_464,2111,529,17,2026-01-02,1,61.2,Debit Card,South
ORD_2_465,1036,709,6,2026-01-02,3,78.94,Debit Card,South
ORD_2_466,8509,550,8,2026-01-02,10,43.75,Credit Card,East
ORD_2_467,8553,496,17,2026-01-02,7,119.55,UPI,West
ORD_2_468,2057,364,17,2026-01-02,2,445.19,Cash,East
ORD_2_469,5029,277,16,2026-01-02,1,411.23,Net Banking,West
ORD_2_470,9121,126,10,2026-01-02,5,466.51,Cash,East
ORD_2_471,7054,668,7,2026-01-02,9,325.76,UPI,East
ORD_2_472,2018,776,4,2026-01-02,8,361.47,Cash,North
ORD_2_473,1791,544,10,2026-01-02,6,408.63,Debit Card,South
ORD_2_474,8307,326,4,2026-01-02,1,265.03,Net Banking,North
ORD_2_475,1104,854,14,2026-01-02,7,348.57,UPI,South
ORD_2_476,8674,912,17,2026-01-02,1,485.08,UPI,South
ORD_2_477,9096,858,1,2026-01-02,2,308.38,Cash,East
ORD_2_478,2865,195,19,2026-01-02,3,437.37,Credit Card,East
ORD_2_479,9044,469,7,2026-01-02,4,433.16,Cash,West
ORD_2_480,7404,565,8,2026-01-02,1,111.5,UPI,East
ORD_2_481,7649,517,4,2026-01-02,4,451.66,Debit Card,West
ORD_2_482,1066,745,5,2026-01-02,7,376.89,Cash,West
ORD_2_483,8280,366,6,2026-01-02,10,112.86,Debit Card,West
ORD_2_484,8349,899,20,2026-01-02,6,109.09,Net Banking,West
ORD_2_485,8472,663,7,2026-01-02,1,201.67,Cash,East
ORD_2_486,7243,839,17,2026-01-02,10,320.64,Credit Card,East
ORD_2_487,7211,606,14,2026-01-02,6,252.9,UPI,North
ORD_2_488,7488,509,20,2026-01-02,3,108.28,Net Banking,South
ORD_2_489,4744,495,5,2026-01-02,9,292.72,Cash,North
ORD_2_490,2186,179,9,2026-01-02,8,321.0,Net Banking,North
ORD_2_491,7442,217,15,2026-01-02,1,294.33,UPI,North
ORD_2_492,7100,818,16,2026-01-02,2,185.06,Credit Card,North
ORD_2_493,8724,698,11,2026-01-02,9,18.6,Credit Card,East
ORD_2_494,4487,930,16,2026-01-02,5,466.38,Net Banking,South
ORD_2_495,9305,714,14,2026-01-02,7,49.65,Cash,East
ORD_2_496,7554,511,15,2026-01-02,5,144.84,Cash,East
ORD_2_497,3790,408,6,2026-01-02,7,451.51,Credit Card,North
ORD_2_498,8307,528,4,2026-01-02,3,54.99,Cash,North
ORD_2_499,4385,967,8,2026-01-02,4,201.03,Debit Card,South
ORD_2_500,5523,882,17,2026-01-02,3,375.7,Cash,South
